Overall Qual,Overall Cond,Year Built,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Yr Blt,Garage Area,SalePrice,Has_remod,External_SF,Lot Shape,Garage Finish,Exter Qual,Electrical,Heating QC,Mas Vnr Type,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
6,6,1974,1040.0,1309,1,5,1974.0,484.0,181000,25,265,1,2.0,2,5,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,4,1973,942.0,2521,2,10,1973.0,576.0,151400,0,748,1,3.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1626.0,1634,2,7,2006.0,866.0,250000,0,44,3,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,5,1988,980.0,1714,2,7,1988.0,496.0,196500,0,294,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,8,1879,819.0,2454,2,8,1950.0,576.0,185000,108,148,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,1969,1216.0,1216,1,5,1969.0,336.0,113000,0,0,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,6,2007,1419.0,1419,2,7,2007.0,567.0,392000,0,140,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,1975,945.0,980,2,4,0.0,0.0,127500,0,0,3,0.0,2,5,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2000,756.0,1573,2,4,2000.0,440.0,177000,0,32,1,1.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,2004,1158.0,2443,2,9,2004.0,744.0,265000,0,320,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,5,1998,1220.0,2362,2,8,1998.0,1105.0,312500,0,147,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,9,1893,1237.0,2775,3,9,1988.0,880.0,325000,107,607,1,1.0,4,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,8,1980,2014.0,2014,2,6,1980.0,864.0,275000,0,462,3,2.0,3,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1995,1203.0,2520,2,9,1995.0,721.0,290000,0,338,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,6,1974,1208.0,1494,2,7,1974.0,461.0,169000,28,296,3,3.0,2,5,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1921,616.0,616,1,4,1921.0,205.0,89000,29,0,1,1.0,2,5,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1998,789.0,1465,2,7,1998.0,393.0,180400,0,75,3,3.0,2,5,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2003,3206.0,1629,2,7,2003.0,880.0,284000,1,0,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,1958,912.0,912,1,5,1958.0,275.0,114500,0,0,1,2.0,2,4,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2005,1552.0,1552,2,7,2005.0,782.0,212900,1,164,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2001,1413.0,1430,2,6,2001.0,605.0,187100,1,33,4,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1999,729.0,1458,2,5,1999.0,440.0,176000,0,32,1,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,6,1968,1488.0,1488,2,7,1968.0,552.0,215000,0,0,3,2.0,2,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2004,770.0,1582,2,6,2004.0,520.0,185900,0,45,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1970,864.0,864,1,5,1989.0,660.0,120500,0,96,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2005,732.0,1838,2,7,2005.0,372.0,192140,0,140,2,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,1982,816.0,816,1,5,1982.0,264.0,130500,26,0,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1945,0.0,1529,2,9,1945.0,240.0,98000,5,92,1,1.0,2,3,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,2271.0,2276,2,7,2008.0,1348.0,475000,0,0,1,2.0,3,5,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1920,961.0,1077,1,6,1920.0,338.0,67000,30,0,1,1.0,2,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2007,1582.0,2161,1,8,2007.0,789.0,325624,0,298,1,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,5,2002,1409.0,1409,1,4,2002.0,576.0,245000,0,144,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2004,1114.0,1114,1,6,2004.0,576.0,159000,0,102,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,7,1965,1073.0,1073,1,6,1965.0,515.0,156000,0,0,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2008,3094.0,2402,2,10,2008.0,672.0,555000,0,72,1,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,1984,1232.0,1232,2,6,1984.0,516.0,162500,0,0,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,8,1993,1344.0,1440,2,8,1993.0,920.0,224500,0,288,1,1.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,5,1950,1488.0,1488,2,6,1950.0,738.0,133000,0,0,3,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,783.0,1509,2,8,2003.0,393.0,180000,0,75,1,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1982,845.0,845,1,6,1982.0,264.0,134500,23,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2006,1410.0,2945,3,10,2006.0,641.0,438780,0,192,4,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,1962,1099.0,1431,1,6,1962.0,296.0,165000,0,174,3,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1967,892.0,892,1,5,1967.0,288.0,100000,0,0,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1960,1329.0,1329,1,5,1960.0,441.0,176000,0,0,3,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1955,1763.0,1779,1,6,1955.0,454.0,170000,19,418,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,2007,1373.0,1555,2,7,2007.0,660.0,174000,0,163,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1925,768.0,1236,2,6,1985.0,384.0,127000,25,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1999,831.0,1651,2,7,1999.0,450.0,185900,0,103,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1938,190.0,886,1,4,1938.0,273.0,91300,58,164,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,2003,1682.0,1700,2,7,2003.0,544.0,200000,0,215,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1949,1040.0,1846,2,7,1949.0,315.0,143000,1,0,1,1.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1958,1052.0,1920,2,8,1958.0,451.0,172500,0,0,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,6,1963,1088.0,1088,1,4,2002.0,520.0,110000,0,0,1,1.0,2,5,3.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1957,1040.0,1362,1,6,1982.0,768.0,140000,0,0,3,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2006,1314.0,1314,2,6,2006.0,440.0,176432,0,22,3,2.0,3,5,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1991,1278.0,1294,2,6,1991.0,496.0,179200,0,163,1,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2005,1274.0,1274,2,6,2005.0,508.0,203000,2,362,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,2007,1689.0,1689,2,7,2007.0,954.0,248328,0,56,1,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,5,2008,1641.0,1641,2,7,2008.0,885.0,316500,0,95,3,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5,1948,570.0,1079,1,5,1948.0,249.0,125600,2,135,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1959,984.0,984,1,5,1959.0,308.0,110000,0,0,1,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,4,1920,960.0,960,1,5,1997.0,308.0,108500,30,0,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,1952,540.0,1044,1,4,1952.0,504.0,55993,0,0,1,1.0,1,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1948,1027.0,1633,1,7,1948.0,240.0,129000,61,100,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,6,1987,1112.0,1137,2,5,1987.0,551.0,176000,0,125,3,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,7,1963,1380.0,1380,1,6,1963.0,364.0,154000,0,0,1,1.0,2,5,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1986,1256.0,1256,2,6,1986.0,578.0,180000,0,282,1,1.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,5,1976,1142.0,1142,1,6,1976.0,528.0,134000,0,626,1,3.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1950,1202.0,2158,2,7,1950.0,576.0,243000,51,29,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2002,1616.0,1629,2,9,2002.0,808.0,270000,1,252,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,1983,1084.0,1080,1,5,1983.0,484.0,134000,0,120,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1993,1347.0,2646,2,9,1993.0,656.0,260000,0,400,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,5,2006,738.0,1491,2,7,2006.0,484.0,168675,0,130,1,2.0,3,5,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1994,392.0,1694,2,7,1994.0,398.0,160000,0,320,3,3.0,2,5,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,1890,684.0,1080,1,5,0.0,0.0,95000,106,165,1,0.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,2005,704.0,1422,2,7,2005.0,440.0,173000,1,64,3,3.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2006,1293.0,1301,2,5,2006.0,572.0,187750,0,337,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,6,1986,791.0,2093,2,7,1986.0,542.0,215000,5,427,3,3.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,5,1967,1073.0,1073,1,6,1967.0,270.0,120000,0,90,3,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,2005,1494.0,1506,2,7,2005.0,672.0,249000,1,227,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,6,1967,1334.0,1334,2,7,1967.0,477.0,164500,0,20,1,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,5,1986,0.0,1295,2,5,1986.0,312.0,230000,0,0,3,2.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1929,672.0,1344,1,6,1979.0,456.0,140000,61,0,3,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,1952,732.0,732,1,4,1952.0,240.0,118900,0,68,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2008,1468.0,1468,2,6,2008.0,904.0,239900,0,334,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1975,1069.0,1069,2,4,1975.0,440.0,146300,0,55,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,6,1975,1040.0,1040,1,6,1975.0,499.0,124000,0,100,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1963,925.0,999,1,6,1963.0,308.0,130000,0,216,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,2000,1349.0,1349,2,6,2000.0,539.0,179000,1,175,1,1.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,1990,1424.0,1442,2,5,1990.0,500.0,180500,0,34,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1945,747.0,747,1,4,1945.0,220.0,80000,5,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,2008,1573.0,1578,2,7,2008.0,840.0,287090,1,36,1,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,1956,0.0,882,1,4,1956.0,308.0,97000,0,45,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,2002,1368.0,1511,2,5,2002.0,398.0,246990,0,160,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1964,1302.0,1128,1,6,1964.0,480.0,154204,0,108,1,1.0,2,5,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1958,1312.0,1312,1,6,1958.0,495.0,186000,43,304,3,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1972,630.0,1302,2,6,1972.0,264.0,111750,0,0,1,1.0,2,5,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2003,2846.0,2696,2,10,2003.0,958.0,500000,1,370,1,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,5,2007,628.0,1356,2,6,2007.0,484.0,177439,0,124,3,3.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,1104.0,2184,2,10,2008.0,836.0,335000,0,102,3,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,6,1976,803.0,1964,2,8,1976.0,483.0,205000,0,69,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,5,1990,1312.0,1321,1,4,1990.0,484.0,212000,0,64,3,2.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,5,2004,1594.0,1646,2,5,2004.0,525.0,246000,1,181,3,3.0,3,5,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1983,1260.0,1260,2,6,1983.0,598.0,181900,0,152,3,1.0,3,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,7,1929,926.0,1316,1,6,1974.0,484.0,130000,72,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,1910,264.0,1432,2,7,1910.0,360.0,132000,92,270,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,1994,779.0,1958,2,7,1994.0,499.0,220000,7,295,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,5,2001,1753.0,1788,2,7,2001.0,522.0,236500,0,353,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2009,832.0,1935,2,8,2009.0,552.0,263435,0,150,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,6,1938,1272.0,1969,2,9,1938.0,400.0,141000,20,34,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,847.0,1986,2,9,2003.0,434.0,213000,0,168,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2009,1214.0,1214,2,6,2010.0,520.0,179781,1,25,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,2006,1342.0,1342,2,6,2007.0,550.0,234250,1,35,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,6,1976,1565.0,2898,2,10,1976.0,665.0,287000,0,72,3,3.0,3,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,2002,870.0,2004,2,8,2002.0,644.0,257500,0,48,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1926,960.0,986,1,5,1926.0,180.0,102000,24,128,1,1.0,2,5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1930,637.0,1108,1,6,1930.0,280.0,139400,20,0,1,1.0,2,3,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1915,672.0,1214,1,6,1998.0,936.0,105000,35,216,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,6,1970,2217.0,2217,2,8,1970.0,621.0,268000,0,288,3,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1966,697.0,2201,2,8,1966.0,432.0,274970,0,822,3,1.0,3,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2005,1220.0,1220,2,5,2005.0,397.0,180000,1,116,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,1928,689.0,1378,2,7,1928.0,360.0,161000,77,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,7,1946,0.0,930,1,6,1946.0,308.0,84900,60,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1958,988.0,988,1,5,1958.0,264.0,119000,0,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2005,1964.0,1964,2,7,2005.0,892.0,370000,1,265,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5,2005,1270.0,1270,2,6,2005.0,524.0,175900,1,96,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1979,0.0,2240,2,12,1979.0,528.0,142953,0,154,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
